season,week,contestant,judge_score_norm,fan_vote_norm,total_score,is_eliminated
11,6,Audrina Patridge,0.1545889285615942,0.10628006954612883,0.1304344990538615,True
11,6,Bristol Palin,0.13526519171803963,0.13526519171803963,0.13526519171803963,False
11,7,Kyle Massey,0.1606714628297362,0.1606714628297362,0.1606714628297362,False
11,7,Jennifer Grey,0.1750599520383693,0.1750599520383693,0.1750599520383693,False
11,7,Rick Fox,0.16546762589928057,0.15587529976019185,0.1606714628297362,True
11,7,Kurt Warner,0.16786570743405277,0.16786570743405277,0.16786570743405277,False
11,7,Brandy,0.1750599520383693,0.1750599520383693,0.1750599520383693,False
11,7,Bristol Palin,0.15587529976019185,0.16546762589928057,0.1606714628297362,False
11,8,Kyle Massey,0.21132075471698114,0.21132075471698114,0.21132075471698114,False
11,8,Jennifer Grey,0.21509433962264152,0.21509433962264152,0.21509433962264152,False
11,8,Kurt Warner,0.1811320754716981,0.17735849056603778,0.17924528301886794,True
11,8,Brandy,0.21509433962264152,0.21509433962264152,0.21509433962264152,False
11,8,Bristol Palin,0.17735849056603772,0.18113207547169816,0.17924528301886794,False
11,9,Kyle Massey,0.2543859649122807,0.2543859649122807,0.2543859649122807,False
11,9,Jennifer Grey,0.2631578947368421,0.2631578947368421,0.2631578947368421,False
11,9,Brandy,0.25,0.2324561403508772,0.2412280701754386,True
11,9,Bristol Palin,0.2324561403508772,0.25,0.2412280701754386,False
11,10,Kyle Massey,0.3293164561842318,0.3293164561842318,0.3293164561842318,False
11,10,Jennifer Grey,0.36144665408832316,0.3614466540883231,0.3614466540883231,False
11,10,Bristol Palin,0.3092368897274452,0.3092368897274452,0.3092368897274452,False
12,1,Ralph Macchio,0.11594202898550725,0.11594202898550725,0.11594202898550725,False
12,1,Chelsea Kane,0.10144927536231885,0.10144927536231892,0.10144927536231887,False
12,1,Kirstie Alley,0.1111111111111111,0.1111111111111112,0.11111111111111116,False
12,1,Hines Ward,0.10144927536231885,0.10144927536231892,0.10144927536231887,False
12,1,Sugar Ray Leonard,0.0821256038647343,0.08212560386473426,0.08212560386473428,False
12,1,Chris Jericho,0.09178743961352658,0.09178743961352658,0.09178743961352658,False
12,1,Petra Nemcova,0.08695652173913043,0.08695652173913043,0.08695652173913043,False
12,1,Mike Catherwood,0.06280193236714976,0.06280193236714976,0.06280193236714976,False
12,1,Romeo,0.09178743961352658,0.09178743961352658,0.09178743961352658,False
12,1,Wendy Williams,0.06763285024154589,0.06763285024154582,0.06763285024154586,False
12,1,Kendra Wilkinson,0.08695652173913043,0.08695652173913043,0.08695652173913043,False
12,2,Ralph Macchio,0.09722222222222222,0.09722222222222218,0.09722222222222221,False
12,2,Chelsea Kane,0.08333333333333333,0.08333333333333331,0.08333333333333331,False
12,2,Kirstie Alley,0.09259259259259259,0.09259259259259256,0.09259259259259257,False
12,2,Hines Ward,0.10648148148148148,0.10648148148148157,0.10648148148148152,False
12,2,Sugar Ray Leonard,0.0787037037037037,0.07870370370370366,0.07870370370370369,False
12,2,Chris Jericho,0.10648148148148148,0.10648148148148148,0.10648148148148148,False
12,2,Petra Nemcova,0.08333333333333333,0.08333333333333338,0.08333333333333336,False
12,2,Mike Catherwood,0.0787037037037037,0.07870370370370366,0.07870370370370369,True
12,2,Romeo,0.10648148148148148,0.10648148148148148,0.10648148148148148,False
12,2,Wendy Williams,0.0787037037037037,0.07870370370370372,0.07870370370370372,False
12,2,Kendra Wilkinson,0.08796296296296297,0.08796296296296295,0.08796296296296297,False
12,3,Ralph Macchio,0.09813084112149532,0.09813084112149532,0.09813084112149532,False
12,3,Chelsea Kane,0.10747663551401869,0.10747663551401888,0.10747663551401879,False
12,3,Kirstie Alley,0.09813084112149532,0.09813084112149532,0.09813084112149532,False
12,3,Hines Ward,0.11682242990654206,0.11682242990654207,0.11682242990654207,False
12,3,Sugar Ray Leonard,0.09345794392523364,0.09345794392523366,0.09345794392523366,False
12,3,Chris Jericho,0.09813084112149532,0.09813084112149534,0.09813084112149534,False
12,3,Petra Nemcova,0.11682242990654206,0.11682242990654206,0.11682242990654206,False
12,3,Romeo,0.09345794392523364,0.09345794392523364,0.09345794392523364,False
12,3,Wendy Williams,0.07009345794392523,0.07009345794392519,0.07009345794392521,True
12,3,Kendra Wilkinson,0.10747663551401869,0.10747663551401865,0.10747663551401868,False
12,4,Ralph Macchio,0.12135922330097088,0.12135922330097076,0.12135922330097082,False
12,4,Chelsea Kane,0.1262135922330097,0.1262135922330097,0.1262135922330097,False
12,4,Kirstie Alley,0.10679611650485436,0.10679611650485436,0.10679611650485436,False
12,4,Hines Ward,0.12135922330097088,0.12135922330097088,0.12135922330097088,False
12,4,Sugar Ray Leonard,0.10194174757281553,0.08737864077669916,0.09466019417475735,True
12,4,Chris Jericho,0.11165048543689321,0.11165048543689315,0.11165048543689318,False
12,4,Petra Nemcova,0.11165048543689321,0.11165048543689321,0.11165048543689321,False
12,4,Romeo,0.11165048543689321,0.11165048543689321,0.11165048543689321,False
12,4,Kendra Wilkinson,0.08737864077669903,0.10194174757281566,0.09466019417475735,False
12,5,Ralph Macchio,0.1134020618556701,0.1134020618556701,0.1134020618556701,False
12,5,Chelsea Kane,0.13402061855670103,0.13402061855670103,0.13402061855670103,False
12,5,Kirstie Alley,0.11855670103092783,0.11855670103092783,0.11855670103092783,False
12,5,Hines Ward,0.13917525773195877,0.13917525773195874,0.13917525773195877,False
12,5,Chris Jericho,0.13402061855670103,0.13402061855670103,0.13402061855670103,False
12,5,Petra Nemcova,0.1134020618556701,0.1134020618556701,0.1134020618556701,True
12,5,Romeo,0.13402061855670103,0.13402061855670103,0.13402061855670103,False
12,5,Kendra Wilkinson,0.1134020618556701,0.1134020618556701,0.1134020618556701,False
12,6,Ralph Macchio,0.13333333333333333,0.13333333333333333,0.13333333333333333,False
12,6,Chelsea Kane,0.15555555555555556,0.15555555555555556,0.15555555555555556,False
12,6,Kirstie Alley,0.14444444444444443,0.14444444444444443,0.14444444444444443,False
12,6,Hines Ward,0.15,0.15000000000000002,0.15000000000000002,False
12,6,Chris Jericho,0.12222222222222222,0.12222222222222222,0.12222222222222222,True
12,6,Romeo,0.15555555555555556,0.1555555555555556,0.15555555555555559,False
12,6,Kendra Wilkinson,0.1388888888888889,0.1388888888888889,0.1388888888888889,False
12,7,Ralph Macchio,0.17506631299734748,0.17506631299734748,0.17506631299734748,False
12,7,Chelsea Kane,0.16976127320954906,0.16976127320954906,0.16976127320954906,False
12,7,Kirstie Alley,0.15915119363395225,0.16091954022988506,0.16003536693191867,False
12,7,Hines Ward,0.17506631299734748,0.17506631299734748,0.17506631299734748,False
12,7,Romeo,0.15915119363395225,0.16091954022988506,0.16003536693191867,False
12,7,Kendra Wilkinson,0.16180371352785147,0.15826702033598583,0.16003536693191867,True
12,8,Ralph Macchio,0.17692307692307693,0.19999999999999996,0.18846153846153846,False
12,8,Chelsea Kane,0.21153846153846154,0.21153846153846154,0.21153846153846154,False
12,8,Kirstie Alley,0.20384615384615384,0.20384615384615384,0.20384615384615384,False
12,8,Hines Ward,0.2076923076923077,0.2076923076923077,0.2076923076923077,False
12,8,Romeo,0.2,0.17692307692307688,0.18846153846153846,True
12,9,Ralph Macchio,0.20425531914893616,0.20425531914893616,0.20425531914893616,True
12,9,Chelsea Kane,0.31063829787234043,0.31063829787234043,0.31063829787234043,False
12,9,Kirstie Alley,0.2297872340425532,0.2297872340425532,0.2297872340425532,False
12,9,Hines Ward,0.2553191489361702,0.25531914893617025,0.25531914893617025,False
12,10,Chelsea Kane,0.33969480071129965,0.33969480071129965,0.33969480071129965,False
12,10,Kirstie Alley,0.32061039857740076,0.3206103985774007,0.3206103985774007,False
12,10,Hines Ward,0.33969480071129965,0.33969480071129965,0.33969480071129965,False
13,1,Elisabetta Canalis,0.06912442396313365,0.06912442396313356,0.0691244239631336,False
13,1,David Arquette,0.08294930875576037,0.08294930875576037,0.08294930875576037,False
13,1,Ricki Lake,0.09216589861751152,0.09216589861751152,0.09216589861751152,False
13,1,J.R. Martinez,0.10138248847926268,0.10138248847926268,0.10138248847926268,False
13,1,Metta World Peace (Ron),0.06451612903225806,0.06451612903225823,0.06451612903225815,True
13,1,Hope Solo,0.0967741935483871,0.09677419354838707,0.09677419354838708,False
13,1,Chynna Phillips,0.10138248847926268,0.10138248847926268,0.10138248847926268,False
13,1,Kristin Cavallari,0.08755760368663594,0.08755760368663594,0.08755760368663594,False
13,1,Carson Kressley,0.07834101382488479,0.07834101382488479,0.07834101382488479,False
13,1,Chaz Bono,0.07834101382488479,0.07834101382488468,0.07834101382488473,False
13,1,Nancy Grace,0.07373271889400922,0.07373271889400922,0.07373271889400922,False
13,1,Rob Kardashian,0.07373271889400922,0.0737327188940093,0.07373271889400926,False
13,2,Elisabetta Canalis,0.09417040358744394,0.07174887892376677,0.08295964125560536,True
13,2,David Arquette,0.08071748878923767,0.08520179372197308,0.08295964125560537,False
13,2,Ricki Lake,0.1031390134529148,0.10313901345291454,0.10313901345291468,False
13,2,J.R. Martinez,0.09865470852017937,0.09865470852017941,0.09865470852017938,False
13,2,Hope Solo,0.08520179372197309,0.08520179372197309,0.08520179372197309,False
13,2,Chynna Phillips,0.09417040358744394,0.09417040358744394,0.09417040358744394,False
13,2,Kristin Cavallari,0.09865470852017937,0.09865470852017935,0.09865470852017935,False
13,2,Carson Kressley,0.08071748878923767,0.08520179372197315,0.0829596412556054,False
13,2,Chaz Bono,0.07623318385650224,0.08968609865470853,0.08295964125560538,False
13,2,Nancy Grace,0.09417040358744394,0.094170403587444,0.09417040358744397,False
13,2,Rob Kardashian,0.09417040358744394,0.09417040358744394,0.09417040358744394,False
13,3,David Arquette,0.10126582278481013,0.10126582278481013,0.10126582278481013,False
13,3,Ricki Lake,0.11392405063291139,0.11392405063291121,0.1139240506329113,False
13,3,J.R. Martinez,0.10970464135021098,0.10970464135021098,0.10970464135021098,False
13,3,Hope Solo,0.10126582278481013,0.10126582278481011,0.10126582278481011,False
13,3,Chynna Phillips,0.10970464135021098,0.10970464135021098,0.10970464135021098,False
13,3,Kristin Cavallari,0.10126582278481013,0.07594936708860767,0.08860759493670889,True
13,3,Carson Kressley,0.0970464135021097,0.0970464135021097,0.0970464135021097,False
13,3,Chaz Bono,0.0759493670886076,0.10126582278481022,0.08860759493670892,False
13,3,Nancy Grace,0.08860759493670886,0.08860759493670889,0.08860759493670887,False
13,3,Rob Kardashian,0.10126582278481013,0.10126582278481011,0.10126582278481011,False
13,4,David Arquette,0.11004784688995216,0.11004784688995214,0.11004784688995214,False
13,4,Ricki Lake,0.13875598086124402,0.13875598086124402,0.13875598086124402,False
13,4,J.R. Martinez,0.12440191387559808,0.12440191387559808,0.12440191387559808,False
13,4,Hope Solo,0.11483253588516747,0.1148325358851674,0.11483253588516742,False
13,4,Chynna Phillips,0.10047846889952153,0.09569377990430625,0.09808612440191389,True
13,4,Carson Kressley,0.09569377990430622,0.10047846889952147,0.09808612440191385,False
13,4,Chaz Bono,0.10047846889952153,0.10047846889952157,0.10047846889952156,False
13,4,Nancy Grace,0.10047846889952153,0.10047846889952153,0.10047846889952153,False
13,4,Rob Kardashian,0.11483253588516747,0.11483253588516747,0.11483253588516747,False
13,5,David Arquette,0.13297872340425532,0.13297872340425532,0.13297872340425532,False
13,5,Ricki Lake,0.1276595744680851,0.12765957446808518,0.12765957446808512,False
13,5,J.R. Martinez,0.14893617021276595,0.14893617021276595,0.14893617021276595,False
13,5,Hope Solo,0.1276595744680851,0.1276595744680851,0.1276595744680851,False
13,5,Carson Kressley,0.10106382978723404,0.10106382978723404,0.10106382978723404,True
13,5,Chaz Bono,0.11170212765957446,0.11170212765957444,0.11170212765957445,False
13,5,Nancy Grace,0.11702127659574468,0.11702127659574468,0.11702127659574468,False
13,5,Rob Kardashian,0.13297872340425532,0.13297872340425532,0.13297872340425532,False
13,6,David Arquette,0.13855421686746988,0.13855421686746988,0.13855421686746988,False
13,6,Ricki Lake,0.1746987951807229,0.1746987951807229,0.1746987951807229,False
13,6,J.R. Martinez,0.1746987951807229,0.1746987951807229,0.1746987951807229,False
13,6,Hope Solo,0.12048192771084337,0.12048192771084348,0.12048192771084343,False
13,6,Chaz Bono,0.1144578313253012,0.1144578313253012,0.1144578313253012,True
13,6,Nancy Grace,0.14457831325301204,0.14457831325301201,0.14457831325301201,False
13,6,Rob Kardashian,0.13253012048192772,0.13253012048192764,0.1325301204819277,False
13,7,David Arquette,0.16040955631399317,0.1501706484641638,0.15529010238907848,True
13,7,Ricki Lake,0.18088737201365188,0.18088737201365188,0.18088737201365188,False
13,7,J.R. Martinez,0.16382252559726962,0.16382252559726962,0.16382252559726962,False
13,7,Hope Solo,0.17064846416382254,0.17064846416382254,0.17064846416382254,False
13,7,Nancy Grace,0.15017064846416384,0.16040955631399315,0.15529010238907848,False
13,7,Rob Kardashian,0.17406143344709898,0.17406143344709898,0.17406143344709898,False
13,8,Ricki Lake,0.20077220077220076,0.20077220077220082,0.2007722007722008,False
13,8,J.R. Martinez,0.23166023166023167,0.23166023166023167,0.23166023166023167,False
13,8,Hope Solo,0.20077220077220076,0.20077220077220076,0.20077220077220076,False
13,8,Nancy Grace,0.16988416988416988,0.16988416988416988,0.16988416988416988,True
13,8,Rob Kardashian,0.1969111969111969,0.19691119691119685,0.19691119691119688,False
13,9,Ricki Lake,0.28270077088932866,0.28270077088932866,0.28270077088932866,False
13,9,J.R. Martinez,0.23628791682665332,0.2362879168266533,0.2362879168266533,False
13,9,Hope Solo,0.20675023945248716,0.20675023945248716,0.20675023945248716,True
13,9,Rob Kardashian,0.27426107283153095,0.2742610728315309,0.2742610728315309,False
13,10,Ricki Lake,0.33136133188796163,0.33136133188796163,0.33136133188796163,False
13,10,J.R. Martinez,0.33333293885414844,0.33333293885414844,0.33333293885414844,False
13,10,Rob Kardashian,0.33530572925789,0.33530572925789,0.33530572925789,False
14,1,William Levy,0.08888888888888889,0.08888888888888893,0.0888888888888889,False
14,1,Jack Wagner,0.08518518518518518,0.08518518518518518,0.08518518518518518,False
14,1,Sherri Sheperd,0.08518518518518518,0.08518518518518518,0.08518518518518518,False
14,1,Jaleel White,0.0962962962962963,0.09629629629629635,0.09629629629629632,False
14,1,Roshon Fegan,0.08518518518518518,0.08518518518518531,0.08518518518518525,False
14,1,Melissa Gilbert,0.07407407407407407,0.07407407407407404,0.07407407407407406,False
14,1,Martina Navratilova,0.07407407407407407,0.07407407407407401,0.07407407407407404,False
14,1,Donald Driver,0.07777777777777778,0.07777777777777772,0.07777777777777775,False
14,1,Gavin DeGraw,0.07407407407407407,0.07407407407407407,0.07407407407407407,False
14,1,Gladys Knight,0.08518518518518518,0.08518518518518518,0.08518518518518518,False
14,1,Katherine Jenkins,0.0962962962962963,0.0962962962962963,0.0962962962962963,False
14,1,Maria Menounos,0.07777777777777778,0.07777777777777778,0.07777777777777778,False
14,2,William Levy,0.09293680297397769,0.09293680297397769,0.09293680297397769,False
14,2,Jack Wagner,0.07806691449814127,0.07806691449814127,0.07806691449814127,False
14,2,Sherri Sheperd,0.08550185873605948,0.08550185873605948,0.08550185873605948,False
14,2,Jaleel White,0.08178438661710037,0.08178438661710044,0.08178438661710041,False
14,2,Roshon Fegan,0.09665427509293681,0.09665427509293686,0.09665427509293684,False
14,2,Melissa Gilbert,0.07434944237918216,0.07434944237918217,0.07434944237918217,False
14,2,Martina Navratilova,0.06319702602230483,0.06319702602230483,0.06319702602230483,True
14,2,Donald Driver,0.08921933085501858,0.08921933085501858,0.08921933085501858,False
14,2,Gavin DeGraw,0.07806691449814127,0.07806691449814124,0.07806691449814125,False
14,2,Gladys Knight,0.07063197026022305,0.07063197026022305,0.07063197026022305,False
14,2,Katherine Jenkins,0.09665427509293681,0.09665427509293681,0.09665427509293681,False
14,2,Maria Menounos,0.09293680297397769,0.09293680297397769,0.09293680297397769,False
14,3,William Levy,0.1,0.09999999999999985,0.09999999999999992,False
14,3,Jack Wagner,0.08571428571428572,0.08571428571428572,0.08571428571428572,True
14,3,Sherri Sheperd,0.08571428571428572,0.08571428571428573,0.08571428571428572,False
14,3,Jaleel White,0.08928571428571429,0.08928571428571432,0.0892857142857143,False
14,3,Roshon Fegan,0.08928571428571429,0.08928571428571429,0.08928571428571429,False
14,3,Melissa Gilbert,0.08571428571428572,0.08571428571428572,0.08571428571428572,False
14,3,Donald Driver,0.09285714285714286,0.09285714285714286,0.09285714285714286,False
14,3,Gavin DeGraw,0.08571428571428572,0.08571428571428573,0.08571428571428572,False
14,3,Gladys Knight,0.08571428571428572,0.08571428571428572,0.08571428571428572,False
14,3,Katherine Jenkins,0.10357142857142858,0.10357142857142855,0.10357142857142856,False
14,3,Maria Menounos,0.09642857142857143,0.09642857142857143,0.09642857142857143,False
14,4,William Levy,0.0944206008583691,0.0944206008583691,0.0944206008583691,False
14,4,Sherri Sheperd,0.09012875536480687,0.08583690987124458,0.08798283261802572,True
14,4,Jaleel White,0.0944206008583691,0.0944206008583691,0.0944206008583691,False
14,4,Roshon Fegan,0.11158798283261803,0.11158798283261805,0.11158798283261803,False
14,4,Melissa Gilbert,0.0944206008583691,0.0944206008583691,0.0944206008583691,False
14,4,Donald Driver,0.11587982832618025,0.11587982832618028,0.11587982832618027,False
14,4,Gavin DeGraw,0.09871244635193133,0.09871244635193134,0.09871244635193133,False
14,4,Gladys Knight,0.08583690987124463,0.09012875536480679,0.08798283261802571,False
14,4,Katherine Jenkins,0.10300429184549356,0.10300429184549352,0.10300429184549353,False
14,4,Maria Menounos,0.11158798283261803,0.11158798283261807,0.11158798283261806,False
14,5,William Levy,0.12946428571428573,0.12946428571428573,0.12946428571428573,False
14,5,Jaleel White,0.10714285714285714,0.10714285714285714,0.10714285714285714,False
14,5,Roshon Fegan,0.11607142857142858,0.11607142857142858,0.11607142857142858,False
14,5,Melissa Gilbert,0.09375,0.09375000000000003,0.09375000000000001,False
14,5,Donald Driver,0.12053571428571429,0.1205357142857143,0.1205357142857143,False
14,5,Gavin DeGraw,0.08482142857142858,0.08482142857142858,0.08482142857142858,True
14,5,Gladys Knight,0.09821428571428571,0.09821428571428571,0.09821428571428571,False
14,5,Katherine Jenkins,0.12946428571428573,0.12946428571428567,0.1294642857142857,False
14,5,Maria Menounos,0.12053571428571429,0.12053571428571429,0.12053571428571429,False
14,6,William Levy,0.13953526230497526,0.13953526230497526,0.13953526230497526,False
14,6,Jaleel White,0.1434104666175451,0.1434104666175451,0.1434104666175451,False
14,6,Roshon Fegan,0.1085266510413013,0.10852665104130102,0.10852665104130116,False
14,6,Melissa Gilbert,0.11627938525414606,0.11627938525414612,0.11627938525414609,False
14,6,Donald Driver,0.13178291569008135,0.13178291569008135,0.13178291569008135,False
14,6,Gladys Knight,0.09302350820331685,0.09302350820331692,0.0930235082033169,True
14,6,Katherine Jenkins,0.15116281323243902,0.15116281323243902,0.15116281323243902,False
14,6,Maria Menounos,0.1162789976561952,0.1162789976561952,0.1162789976561952,False
14,7,William Levy,0.1444141689373297,0.1444141689373297,0.1444141689373297,False
14,7,Jaleel White,0.13896457765667575,0.12806539509536782,0.13351498637602177,True
14,7,Roshon Fegan,0.14168937329700274,0.14168937329700274,0.14168937329700274,False
14,7,Melissa Gilbert,0.12806539509536785,0.13896457765667572,0.13351498637602177,False
14,7,Donald Driver,0.1444141689373297,0.1444141689373297,0.1444141689373297,False
14,7,Katherine Jenkins,0.14713896457765668,0.14713896457765668,0.14713896457765668,False
14,7,Maria Menounos,0.1553133514986376,0.1553133514986376,0.1553133514986376,False
14,8,William Levy,0.1743119266055046,0.1743119266055046,0.1743119266055046,False
14,8,Roshon Fegan,0.1712538226299694,0.16207951070336388,0.16666666666666663,True
14,8,Melissa Gilbert,0.1559633027522936,0.1559633027522936,0.1559633027522936,True
14,8,Donald Driver,0.16819571865443425,0.16819571865443425,0.16819571865443425,False
14,8,Katherine Jenkins,0.16819571865443425,0.16819571865443425,0.16819571865443425,False
14,8,Maria Menounos,0.1620795107033639,0.17125382262996938,0.16666666666666663,False
14,9,William Levy,0.25217391304347825,0.25217391304347825,0.25217391304347825,False
14,9,Donald Driver,0.24782608695652175,0.25072463768115943,0.2492753623188406,False
14,9,Katherine Jenkins,0.24347826086956523,0.255072463768116,0.24927536231884062,False
14,9,Maria Menounos,0.2565217391304348,0.24202898550724639,0.2492753623188406,True
14,10,William Levy,0.33208930162582334,0.33208930162582334,0.33208930162582334,False
14,10,Donald Driver,0.33208930162582334,0.3320893016258234,0.3320893016258234,False
14,10,Katherine Jenkins,0.3358213967483533,0.3358213967483533,0.3358213967483533,False
15,1,Gilles Marini,0.0867992766726944,0.08679927667269435,0.08679927667269438,False
15,1,Sabrina Bryan,0.081374321880651,0.081374321880651,0.081374321880651,False
15,1,Kirstie Alley,0.06871609403254973,0.06871609403254973,0.06871609403254973,False
15,1,Kelly Monaco,0.07775768535262206,0.07775768535262192,0.077757685352622,False
15,1,Apolo Anton Ohno,0.07956600361663653,0.07956600361663653,0.07956600361663653,False
15,1,Emmitt Smith,0.08860759493670886,0.08860759493670892,0.08860759493670889,False
15,1,Shawn Johnson,0.07956600361663653,0.07956600361663657,0.07956600361663654,False
15,1,Pamela Anderson,0.06148282097649186,0.06148282097649186,0.06148282097649186,True
15,1,Helio Castroneves,0.07775768535262206,0.07775768535262206,0.07775768535262206,False
15,1,Joey Fatone,0.07414104882459313,0.07414104882459313,0.07414104882459313,False
15,1,Drew Lachey,0.07775768535262206,0.07775768535262206,0.07775768535262206,False
15,1,Bristol Palin,0.0705244122965642,0.07052441229656425,0.07052441229656423,False
15,1,Melissa Rycroft,0.0759493670886076,0.0759493670886076,0.0759493670886076,False
15,2,Gilles Marini,0.09239130434782608,0.092391304347826,0.09239130434782604,False
15,2,Sabrina Bryan,0.09420289855072464,0.09420289855072464,0.09420289855072464,False
15,2,Kirstie Alley,0.07608695652173914,0.07608695652173914,0.07608695652173914,False
15,2,Kelly Monaco,0.07971014492753623,0.07971014492753625,0.07971014492753624,False
15,2,Apolo Anton Ohno,0.08876811594202899,0.08876811594202916,0.08876811594202907,False
15,2,Emmitt Smith,0.08152173913043478,0.08152173913043481,0.0815217391304348,False
15,2,Shawn Johnson,0.09057971014492754,0.09057971014492754,0.09057971014492754,False
15,2,Helio Castroneves,0.08333333333333333,0.08333333333333333,0.08333333333333333,False
15,2,Joey Fatone,0.08152173913043478,0.06521739130434781,0.0733695652173913,True
15,2,Drew Lachey,0.08152173913043478,0.08152173913043476,0.08152173913043477,False
15,2,Bristol Palin,0.06521739130434782,0.0815217391304347,0.07336956521739127,False
15,2,Melissa Rycroft,0.08514492753623189,0.08514492753623189,0.08514492753623189,False
15,3,Gilles Marini,0.09172661870503597,0.09172661870503594,0.09172661870503596,False
15,3,Sabrina Bryan,0.09172661870503597,0.09172661870503597,0.09172661870503597,False
15,3,Kirstie Alley,0.08633093525179857,0.08633093525179857,0.08633093525179857,False
15,3,Kelly Monaco,0.09712230215827339,0.09712230215827335,0.09712230215827336,False
15,3,Apolo Anton Ohno,0.09172661870503597,0.09172661870503589,0.09172661870503593,False
15,3,Emmitt Smith,0.08992805755395683,0.08992805755395683,0.08992805755395683,False
15,3,Shawn Johnson,0.09532374100719425,0.09532374100719425,0.09532374100719425,False
15,3,Helio Castroneves,0.09172661870503597,0.08093525179856116,0.08633093525179857,True
15,3,Drew Lachey,0.08633093525179857,0.08633093525179857,0.08633093525179857,True
15,3,Bristol Palin,0.08093525179856115,0.09172661870503597,0.08633093525179855,False
15,3,Melissa Rycroft,0.09712230215827339,0.09712230215827346,0.09712230215827342,False
15,4,Gilles Marini,0.12286158631415241,0.12286158631415241,0.12286158631415241,False
15,4,Sabrina Bryan,0.1104199066874028,0.1104199066874028,0.1104199066874028,False
15,4,Kirstie Alley,0.09331259720062209,0.09953343701399672,0.09642301710730941,False
15,4,Kelly Monaco,0.1166407465007776,0.11664074650077783,0.11664074650077771,False
15,4,Apolo Anton Ohno,0.10730948678071539,0.10730948678071538,0.10730948678071539,False
15,4,Emmitt Smith,0.1119751166407465,0.1119751166407465,0.1119751166407465,False
15,4,Shawn Johnson,0.12286158631415241,0.12286158631415241,0.12286158631415241,False
15,4,Bristol Palin,0.09953343701399689,0.09331259720062199,0.09642301710730944,True
15,4,Melissa Rycroft,0.1150855365474339,0.1150855365474339,0.1150855365474339,False
15,5,Gilles Marini,0.12710911136107986,0.12710911136107986,0.12710911136107986,False
15,5,Sabrina Bryan,0.13160854893138357,0.13160854893138366,0.13160854893138363,False
15,5,Kirstie Alley,0.11811023622047244,0.11811023622047244,0.11811023622047244,False
15,5,Kelly Monaco,0.11586051743532058,0.11586051743532058,0.11586051743532058,False
15,5,Apolo Anton Ohno,0.12710911136107986,0.12710911136107986,0.12710911136107986,False
15,5,Emmitt Smith,0.12598425196850394,0.1259842519685039,0.12598425196850394,False
15,5,Shawn Johnson,0.12710911136107986,0.1271091113610799,0.12710911136107989,False
15,5,Melissa Rycroft,0.12710911136107986,0.12710911136107986,0.12710911136107986,False
15,6,Gilles Marini,0.12168141592920353,0.12345132743362833,0.12256637168141593,False
15,6,Sabrina Bryan,0.13274336283185842,0.11238938053097344,0.12256637168141593,True
15,6,Kirstie Alley,0.12168141592920353,0.12345132743362833,0.12256637168141593,False
15,6,Kelly Monaco,0.11946902654867257,0.12566371681415928,0.12256637168141593,False
15,6,Apolo Anton Ohno,0.13274336283185842,0.13274336283185842,0.13274336283185842,False
15,6,Emmitt Smith,0.1172566371681416,0.12787610619469025,0.12256637168141593,False
15,6,Shawn Johnson,0.12389380530973451,0.12389380530973451,0.12389380530973451,False
15,6,Melissa Rycroft,0.13053097345132744,0.13053097345132744,0.13053097345132744,False
15,7,Gilles Marini,0.1384293260352406,0.13842932603524055,0.13842932603524058,False
15,7,Kirstie Alley,0.11570240079206841,0.11570240079206841,0.11570240079206841,False
15,7,Kelly Monaco,0.14876076087823395,0.14876076087823395,0.14876076087823395,False
15,7,Apolo Anton Ohno,0.1363640308050478,0.13636403080504778,0.13636403080504778,False
15,7,Emmitt Smith,0.1425619826173051,0.1425619826173051,0.1425619826173051,False
15,7,Shawn Johnson,0.15702442114501985,0.15702442114501985,0.15702442114501985,False
15,7,Melissa Rycroft,0.16115707772708435,0.16115707772708432,0.16115707772708432,False
15,8,Gilles Marini,0.1469193195013584,0.13892777940030665,0.14292354945083252,True
15,8,Kirstie Alley,0.127962327890669,0.127962327890669,0.127962327890669,True
15,8,Kelly Monaco,0.1421801970519487,0.1436669018497163,0.14292354945083252,False
15,8,Apolo Anton Ohno,0.1469193195013584,0.1469193195013584,0.1469193195013584,False
15,8,Emmitt Smith,0.1458037890899821,0.14580378908998212,0.1458037890899821,False
15,8,Shawn Johnson,0.13967113179919047,0.1461759671024746,0.14292354945083252,False
15,8,Melissa Rycroft,0.15054391516549293,0.15054391516549295,0.15054391516549293,False
15,9,Kelly Monaco,0.19227700484469115,0.202915325351756,0.1975961650982236,False
15,9,Apolo Anton Ohno,0.20291532535175608,0.19227700484469107,0.1975961650982236,True
15,9,Emmitt Smith,0.19148976912716836,0.19148976912716836,0.19148976912716836,True
15,9,Shawn Johnson,0.2092203033056099,0.2092203033056099,0.2092203033056099,False
15,9,Melissa Rycroft,0.20409759737077457,0.20409759737077457,0.20409759737077457,False
15,10,Kelly Monaco,0.3331212530739241,0.3331212530739241,0.3331212530739241,False
15,10,Shawn Johnson,0.33121481937513375,0.3312148193751338,0.33121481937513375,False
15,10,Melissa Rycroft,0.33566392755094215,0.33566392755094215,0.33566392755094215,False
16,1,Ingo Rademacher,0.08733624454148471,0.08733624454148471,0.08733624454148471,False
16,1,Zendaya,0.10480349344978165,0.10480349344978165,0.10480349344978165,False
16,1,Dorothy Hamill,0.09170305676855896,0.09170305676855896,0.09170305676855896,False
