"score_id","performance_id","judge_id","judge_score"
2627,824,2,5.0
2628,824,3,6.0
2629,825,1,5.0
2630,825,2,6.0
2631,825,3,5.0
2632,826,1,6.0
2633,826,2,6.0
2634,826,4,6.0
2635,826,3,6.0
2636,827,1,6.0
2637,827,2,6.0
2638,827,4,6.0
2639,827,3,6.0
2640,828,1,9.0
2641,828,2,8.0
2642,828,4,8.0
2643,828,3,8.0
2644,829,1,6.0
2645,829,2,5.0
2646,829,4,5.0
2647,829,3,6.0
2648,830,1,6.0
2649,830,2,6.0
2650,830,4,6.0
2651,830,3,6.0
2652,831,1,9.0
2653,831,2,7.0
2654,831,4,9.0
2655,831,3,9.0
2656,832,1,6.0
2657,832,2,6.0
2658,832,4,6.0
2659,832,3,7.0
2660,833,1,7.0
2661,833,2,7.0
2662,833,4,7.0
2663,833,3,7.0
2664,834,1,7.0
2665,834,2,6.0
2666,834,4,6.0
2667,834,3,6.0
2668,835,1,7.0
2669,835,2,6.0
2670,835,3,7.0
2671,836,1,8.0
2672,836,2,7.0
2673,836,3,7.0
2674,837,1,7.0
2675,837,2,6.0
2676,837,3,7.0
2677,838,1,8.0
2678,838,4,7.0
2679,838,3,8.0
2680,839,1,9.0
2681,839,2,8.0
2682,839,3,9.0
2683,840,1,7.0
2684,840,2,8.0
2685,840,3,7.0
2686,841,1,8.0
2687,841,9,8.0
2688,841,4,8.0
2689,841,3,8.0
2690,842,1,7.0
2691,842,9,9.0
2692,842,4,6.0
2693,842,3,7.0
2694,843,1,7.0
2695,843,9,8.0
2696,843,4,8.0
2697,843,3,8.0
2698,844,1,7.0
2699,844,9,7.0
2700,844,4,7.0
2701,844,3,7.0
2702,845,1,7.0
2703,845,9,7.0
2704,845,4,7.0
2705,845,3,8.0
2706,846,1,9.0
2707,846,2,8.0
2708,846,3,9.0
2709,847,1,6.0
2710,847,2,5.0
2711,847,3,5.0
2712,848,1,7.0
2713,848,2,9.0
2714,848,3,8.0
2715,849,1,6.0
2716,849,2,5.0
2717,849,3,5.0
2718,850,1,8.0
2719,850,2,8.0
2720,850,3,8.0
2721,851,1,9.0
2722,851,2,9.0
2723,851,3,10.0
2724,852,1,6.0
2725,852,2,7.0
2726,852,3,7.0
2727,853,1,7.0
2728,853,2,7.0
2729,853,3,8.0
2730,854,1,8.5
2731,854,2,8.5
2732,854,3,8.5
2733,855,1,7.5
2734,855,2,7.5
2735,855,3,7.5
2736,856,1,9.0
2737,856,2,8.0
2738,856,3,9.5
2739,857,1,7.0
2740,857,2,7.0
2741,857,8,8.0
2742,857,3,8.0
2743,858,1,10.0
2744,858,2,9.0
2745,858,8,10.0
2746,858,3,10.0
2747,859,1,9.0
2748,859,2,9.0
2749,859,8,9.0
2750,859,3,9.0
2751,860,1,9.0
2752,860,2,9.0
2753,860,8,9.0
2754,860,3,9.0
2755,861,1,9.0
2756,861,2,8.0
2757,861,3,9.0
2758,862,1,7.0
2759,862,2,7.0
2760,862,3,7.0
2761,863,1,9.0
2762,863,2,9.0
2763,863,3,9.0
2764,864,1,9.0
2765,864,2,8.0
2766,864,3,8.0
2767,865,1,6.0
2768,865,2,5.0
2769,865,3,5.0
2770,866,1,8.0
2771,866,4,8.0
2772,866,3,8.0
2773,867,1,6.0
2774,867,2,5.0
2775,867,3,5.0
2776,868,1,8.0
2777,868,2,8.0
2778,868,3,8.0
2779,869,1,5.0
2780,869,2,5.0
2781,869,3,5.0
2782,870,1,7.0
2783,870,2,7.0
2784,870,3,7.0
2785,871,1,8.0
2786,871,2,8.0
2787,871,3,8.0
2788,872,1,9.0
2789,872,2,9.0
2790,872,3,10.0
2791,873,1,9.0
2792,873,2,8.0
2793,873,3,9.0
2794,874,1,7.0
2795,874,2,7.0
2796,874,3,7.0
2797,875,1,8.0
2798,875,2,8.0
2799,875,3,8.0
2800,876,1,7.0
2801,876,2,9.0
2802,876,3,9.0
2803,877,1,7.0
2804,877,2,7.0
2805,877,3,8.0
2806,878,1,7.0
2807,878,2,8.0
2808,878,3,8.0
2809,879,1,9.0
2810,879,2,9.0
2811,879,3,9.0
2812,880,1,8.0
2813,880,2,9.0
2814,880,3,8.0
2815,881,1,7.0
2816,881,2,6.0
2817,881,3,7.0
2818,882,1,7.0
2819,882,2,7.0
2820,882,3,7.0
2821,883,1,8.0
2822,883,2,7.0
2823,883,3,7.0
2824,884,1,8.0
2825,884,2,8.0
2826,884,3,8.0
2827,885,1,7.0
2828,885,2,7.0
2829,885,3,6.0
2830,886,1,9.0
2831,886,2,8.0
2832,886,3,8.0
2833,887,1,7.0
2834,887,2,7.0
2835,887,3,7.0
2836,888,1,7.0
2837,888,2,7.0
2838,888,3,8.0
2839,889,1,6.0
2840,889,2,7.0
2841,889,3,6.0
2842,890,1,8.0
2843,890,2,8.0
2844,890,3,8.0
2845,891,1,8.0
2846,891,2,8.0
2847,891,3,8.0
2848,892,1,8.0
2849,892,2,7.0
2850,892,3,8.0
2851,893,1,7.0
2852,893,2,6.0
2853,893,3,7.0
2854,894,1,8.0
2855,894,2,8.0
2856,894,3,8.0
2857,895,1,8.0
2858,895,2,9.0
2859,895,3,9.0
2860,896,1,7.0
2861,896,2,6.0
2862,896,3,7.0
2863,897,1,7.0
2864,897,2,6.0
2865,897,3,6.0
2866,898,1,8.0
2867,898,2,7.0
2868,898,3,7.0
2869,899,1,7.0
2870,899,2,6.0
2871,899,3,6.0
2872,900,1,9.0
2873,900,2,9.0
2874,900,3,9.0
2875,901,1,8.0
2876,901,2,8.0
2877,901,5,8.0
2878,901,3,8.0
2879,902,1,8.0
2880,902,2,8.0
2881,902,5,8.0
2882,902,3,9.0
2883,903,1,7.0
2884,903,2,6.0
2885,903,5,6.0
2886,903,3,6.0
2887,904,1,4.0
2888,904,2,3.0
2889,904,5,4.0
2890,904,3,4.0
2891,905,1,7.0
2892,905,2,6.0
2893,905,5,7.0
2894,905,3,7.0
2895,906,1,6.0
2896,906,2,6.0
2897,906,5,6.0
2898,906,3,6.0
2899,910,1,7.0
2900,910,2,7.0
2901,910,3,7.0
2902,911,1,6.0
2903,911,2,7.0
2904,911,3,6.0
2905,912,1,7.0
2906,912,2,6.0
2907,912,3,6.0
2908,913,1,7.0
2909,913,2,7.0
2910,913,3,6.0
2911,914,1,8.0
2912,914,2,7.0
2913,914,3,8.0
2914,915,1,5.0
2915,915,2,6.0
2916,915,3,6.0
2917,916,1,5.0
2918,916,2,5.0
2919,916,3,5.0
2920,917,1,7.0
2921,917,2,6.0
2922,917,3,7.0
2923,918,1,6.0
2924,918,2,6.0
2925,918,4,6.0
2926,918,3,6.0
2927,919,1,7.0
2928,919,2,8.0
2929,919,4,9.0
2930,919,3,8.0
2931,920,1,8.0
2932,920,2,9.0
2933,920,4,8.0
2934,920,3,8.0
2935,921,1,7.0
2936,921,2,7.0
2937,921,4,8.0
2938,921,3,7.0
2939,922,1,6.0
2940,922,2,5.0
2941,922,4,5.0
2942,922,3,6.0
2943,923,1,8.0
2944,923,2,8.0
2945,923,4,8.0
2946,923,3,8.0
2947,924,1,6.0
2948,924,2,7.0
2949,924,4,6.0
2950,924,3,7.0
2951,925,1,6.0
2952,925,2,5.0
2953,925,4,6.0
2954,925,3,6.0
2955,926,1,6.0
2956,926,2,6.0
2957,926,4,5.0
2958,926,3,6.0
2959,927,1,7.0
2960,927,2,7.0
2961,927,3,7.0
2962,928,1,7.0
2963,928,2,6.0
2964,928,3,7.0
2965,929,1,8.0
2966,929,2,7.0
2967,929,3,8.0
2968,930,1,8.0
2969,930,2,7.0
2970,930,3,8.0
2971,931,1,7.0
2972,931,4,7.0
2973,931,3,7.0
2974,932,1,5.0
2975,932,4,5.0
2976,932,3,5.0
2977,933,1,8.0
2978,933,4,8.0
2979,933,3,7.0
2980,934,1,7.0
2981,934,4,7.0
2982,934,3,8.0
2983,935,1,10.0
2984,935,2,10.0
2985,935,3,10.0
2986,936,1,8.0
2987,936,2,9.0
2988,936,3,9.0
2989,937,1,7.0
2990,937,2,8.0
2991,937,3,8.0
2992,938,1,8.0
2993,938,9,8.0
2994,938,4,8.0
2995,938,3,8.0
2996,939,1,8.0
2997,939,9,8.0
2998,939,4,8.0
2999,939,3,8.0
3000,940,1,10.0
3001,940,9,10.0
3002,940,4,10.0
3003,940,3,10.0
3004,941,1,8.0
3005,941,9,10.0
3006,941,4,8.0
3007,941,3,8.0
3008,942,1,6.0
3009,942,2,4.0
3010,942,3,5.0
3011,943,1,7.0
3012,943,2,7.0
3013,943,3,7.0
3014,944,1,7.0
3015,944,2,8.0
3016,944,3,8.0
3017,945,1,8.0
3018,945,2,8.0
3019,945,3,8.0
3020,946,1,9.0
3021,946,2,9.0
3022,946,3,9.0
3023,947,1,10.0
3024,947,2,9.0
3025,947,3,10.0
3026,948,1,8.0
3027,948,2,8.0
3028,948,3,9.0
3029,949,1,7.5
3030,949,2,7.5
3031,949,10,7.5
3032,949,3,7.5
3033,950,1,8.0
3034,950,2,8.0
3035,950,8,8.0
3036,950,3,8.0
3037,951,1,7.0
3038,951,2,7.0
3039,951,4,7.0
3040,951,3,7.0
3041,952,1,8.0
3042,952,2,8.0
3043,952,3,8.0
3044,953,1,8.0
3045,953,2,8.0
3046,953,3,8.0
3047,954,1,7.0
3048,954,2,7.0
3049,954,3,7.0
3050,955,1,9.0
3051,955,4,9.0
3052,955,3,9.0
3053,956,1,7.0
3054,956,4,7.0
3055,956,3,7.0
3056,957,1,6.0
3057,957,4,6.0
3058,957,3,6.0
3059,958,1,8.0
3060,958,4,8.0
3061,958,3,8.0
3062,959,1,9.0
3063,959,4,9.0
3064,959,3,9.0
3065,962,1,6.0
3066,962,2,7.0
3067,962,3,7.0
3068,963,1,8.0
3069,963,2,8.0
3070,963,3,8.0
3071,964,1,8.0
3072,964,2,7.0
3073,964,3,7.0
3074,965,1,7.0
3075,965,2,8.0
3076,965,3,7.0
3077,966,1,9.0
3078,966,2,9.0
3079,966,3,9.0
3080,967,1,7.0
3081,967,2,6.0
3082,967,3,7.0
3083,968,1,8.0
3084,968,2,7.0
3085,968,3,8.0
3086,969,1,7.0
3087,969,2,7.0
3088,969,3,7.0
3089,970,1,7.0
3090,970,2,8.0
3091,970,3,8.0
3092,971,1,8.0
3093,971,2,7.0
3094,971,3,7.0
3095,972,1,6.0
3096,972,2,5.0
3097,972,3,5.0
3098,973,1,9.0
3099,973,2,10.0
3100,973,3,9.0
3101,974,1,8.0
3102,974,2,7.0
3103,974,3,9.0
3104,975,1,10.0
3105,975,2,9.0
3106,975,3,10.0
3107,976,1,9.0
3108,976,2,8.0
3109,976,3,9.0
3110,977,1,9.0
3111,977,2,10.0
3112,977,3,9.0
3113,978,1,8.0
3114,978,2,8.0
3115,978,3,8.0
3116,980,1,10.0
3117,980,2,10.0
3118,980,3,10.0
3119,981,1,9.0
3120,981,2,9.0
3121,981,3,9.0
3122,982,1,10.0
3123,982,2,10.0
3124,982,3,10.0
3125,983,1,8.0
3126,983,2,8.0
3127,983,3,8.0
3128,984,1,7.0
3129,984,2,7.0
3130,984,3,7.0
3131,985,1,7.0
3132,985,2,7.0
3133,985,3,7.0
3134,986,1,8.0
3135,986,2,8.0
3136,986,3,7.0
3137,987,1,6.0
3138,987,2,6.0
3139,987,3,7.0
3140,988,1,9.0
3141,988,2,9.0
3142,988,3,9.0
3143,989,1,8.0
3144,989,2,7.0
3145,989,3,7.0
3146,990,1,9.0
3147,990,2,8.0
3148,990,3,8.0
3149,991,1,6.0
3150,991,2,6.0
3151,991,5,6.0
3152,991,3,6.0
3153,992,1,7.0
3154,992,2,6.0
3155,992,5,7.0
3156,992,3,7.0
3157,993,1,8.0
3158,993,2,7.0
3159,993,5,8.0
3160,993,3,8.0
3161,994,1,7.0
3162,994,2,7.0
3163,994,5,7.0
3164,994,3,8.0
3165,995,1,6.0
3166,995,2,6.0
3167,995,5,6.0
3168,995,3,7.0
3169,996,1,7.0
3170,996,2,7.0
3171,996,5,8.0
3172,996,3,8.0
3173,997,1,7.0
3174,997,2,7.0
3175,997,5,7.0
3176,997,3,7.0
3177,1002,1,7.0
3178,1002,2,7.0
3179,1002,3,7.0
3180,1003,1,6.0
3181,1003,2,7.0
3182,1003,3,6.0
3183,1004,1,9.0
3184,1004,2,9.0
3185,1004,3,9.0
3186,1005,1,6.0
3187,1005,2,7.0
3188,1005,3,6.0
3189,1006,1,9.0
3190,1006,2,9.0
3191,1006,3,9.0
3192,1007,1,9.0
3193,1007,2,9.0
3194,1007,3,9.0
3195,1008,1,8.0
3196,1008,2,8.0
3197,1008,3,8.0
3198,1009,1,8.0
3199,1009,2,7.0
3200,1009,4,8.0
3201,1009,3,8.0
3202,1010,1,6.0
3203,1010,2,7.0
3204,1010,4,7.0
3205,1010,3,6.0
3206,1011,1,7.0
3207,1011,2,7.0
3208,1011,4,7.0
3209,1011,3,7.0
3210,1012,1,8.0
3211,1012,2,8.0
3212,1012,4,9.0
3213,1012,3,9.0
3214,1013,1,8.0
3215,1013,2,7.0
3216,1013,4,8.0
3217,1013,3,9.0
3218,1014,1,7.0
3219,1014,2,7.0
3220,1014,4,8.0
3221,1014,3,8.0
3222,1015,1,9.0
3223,1015,2,8.0
3224,1015,4,9.0
3225,1015,3,8.0
3226,1016,1,9.0
3227,1016,2,8.0
3228,1016,4,9.0
3229,1016,3,10.0
3230,1017,1,7.0
3231,1017,2,7.0
3232,1017,4,8.0
3233,1017,3,7.0
3234,1018,1,6.0
3235,1018,2,7.0
3236,1018,4,6.0
3237,1018,3,6.0
3238,1019,1,8.0
3239,1019,2,7.0
3240,1019,4,8.0
3241,1019,3,7.0
3242,1020,1,8.0
3243,1020,2,8.0
3244,1020,4,8.0
3245,1020,3,8.0
3246,1021,1,7.0
3247,1021,2,6.0
3248,1021,4,6.0
3249,1021,3,6.0
3250,1022,1,6.0
3251,1022,2,6.0
3252,1022,3,6.0
3253,1023,1,8.0
3254,1023,2,8.0
3255,1023,3,8.0
3256,1024,1,8.0
3257,1024,2,8.0
3258,1024,3,9.0
3259,1025,1,9.0
3260,1025,2,8.0
3261,1025,11,9.0
3262,1025,3,9.0
3263,1026,1,6.0
3264,1026,4,6.0
3265,1026,3,6.0
3266,1027,1,7.0
3267,1027,4,8.0
3268,1027,3,8.0
3269,1028,1,6.0
3270,1028,4,6.0
3271,1028,3,6.0
3272,1029,1,7.0
3273,1029,4,7.0
3274,1029,3,8.0
3275,1030,1,7.0
3276,1030,4,6.0
3277,1030,3,7.0
3278,1031,1,8.0
3279,1031,2,9.0
3280,1031,3,9.0
3281,1032,1,9.0
3282,1032,2,9.0
3283,1032,3,9.0
3284,1033,1,9.0
3285,1033,2,9.0
3286,1033,3,8.0
3287,1034,1,10.0
3288,1034,9,10.0
3289,1034,4,10.0
3290,1034,3,10.0
3291,1035,1,9.0
3292,1035,4,9.0
3293,1035,3,9.0
3294,1035,12,9.0
3295,1036,1,10.0
3296,1036,2,9.0
3297,1036,3,9.0
3298,1037,1,8.0
3299,1037,2,8.0
3300,1037,3,8.0
3301,1038,1,9.0
3302,1038,2,9.0
3303,1038,3,9.0
3304,1039,1,8.0
3305,1039,2,8.0
3306,1039,3,8.0
3307,1040,1,9.0
3308,1040,2,9.0
3309,1040,3,9.0
3310,1041,1,8.0
3311,1041,2,8.0
3312,1041,3,8.0
3313,1042,1,9.0
3314,1042,2,9.0
3315,1042,3,9.0
3316,1043,1,8.0
3317,1043,2,8.0
3318,1043,10,8.0
3319,1043,3,8.0
3320,1044,1,9.0
3321,1044,2,9.0
3322,1044,10,8.5
3323,1044,3,9.0
3324,1045,1,9.0
3325,1045,2,9.0
3326,1045,10,9.0
3327,1045,3,9.0
3328,1046,1,10.0
3329,1046,2,9.5
3330,1046,10,10.0
3331,1046,3,10.0
3332,1047,1,9.0
3333,1047,2,8.0
3334,1047,4,9.0
3335,1047,3,9.0
3336,1048,1,8.0
3337,1048,2,8.0
3338,1048,4,9.0
3339,1048,3,8.0
3340,1049,1,8.0
3341,1049,2,8.0
3342,1049,4,8.0
3343,1049,3,8.0
3344,1050,1,7.0
3345,1050,2,8.0
3346,1050,4,9.0
3347,1050,3,9.0
3348,1051,1,8.0
3349,1051,2,7.0
3350,1051,3,8.0
3351,1052,1,7.0
3352,1052,2,6.0
3353,1052,3,7.0
3354,1053,1,7.0
3355,1053,2,7.0
3356,1053,3,7.0
3357,1054,1,8.0
3358,1054,2,8.0
3359,1054,3,8.0
3360,1055,1,8.0
3361,1055,2,8.0
3362,1055,3,8.0
3363,1056,1,8.0
3364,1056,4,8.0
3365,1056,3,8.0
3366,1057,1,8.0
3367,1057,4,8.0
3368,1057,3,8.0
3369,1058,1,9.0
3370,1058,4,9.0
3371,1058,3,9.0
3372,1059,1,7.0
3373,1059,4,7.0
3374,1059,3,7.0
3375,1060,1,6.0
3376,1060,2,6.0
3377,1060,3,6.0
3378,1061,1,8.0
3379,1061,2,8.0
3380,1061,3,8.0
3381,1062,1,9.0
3382,1062,2,9.0
3383,1062,3,9.0
3384,1063,1,7.0
3385,1063,2,7.0
3386,1063,3,7.0
3387,1064,1,7.0
3388,1064,2,7.0
3389,1064,3,8.0
3390,1065,1,9.0
3391,1065,2,8.0
3392,1065,3,9.0
3393,1066,1,9.0
3394,1066,2,8.0
3395,1066,3,9.0
3396,1067,1,8.0
3397,1067,2,8.0
3398,1067,3,7.0
3399,1068,1,8.0
3400,1068,2,8.0
3401,1068,3,8.0
3402,1069,1,10.0
3403,1069,2,10.0
3404,1069,3,10.0
3405,1070,1,8.0
3406,1070,2,7.0
3407,1070,3,8.0
3408,1071,1,9.0
3409,1071,2,9.0
3410,1071,3,9.0
3411,1072,1,10.0
3412,1072,2,10.0
3413,1072,3,10.0
3414,1073,1,6.0
3415,1073,2,6.0
3416,1073,3,6.0
3417,1074,1,7.0
3418,1074,2,7.0
3419,1074,3,7.0
3420,1075,1,8.0
3421,1075,2,7.0
3422,1075,3,8.0
3423,1076,1,8.0
3424,1076,2,8.0
3425,1076,3,9.0
3426,1077,1,9.0
3427,1077,2,8.0
3428,1077,3,8.0
3429,1078,1,6.0
3430,1078,2,7.0
3431,1078,3,7.0
3432,1079,1,9.0
3433,1079,2,9.0
3434,1079,3,9.0
3435,1084,1,10.0
3436,1084,2,10.0
3437,1084,3,10.0
3438,1085,1,9.0
3439,1085,2,9.0
3440,1085,3,10.0
3441,1086,1,8.0
3442,1086,2,8.0
3443,1086,3,8.0
3444,1087,1,8.0
3445,1087,2,8.0
3446,1087,3,9.0
3447,1088,1,8.0
3448,1088,2,7.0
3449,1088,3,8.0
3450,1089,1,8.0
3451,1089,2,6.0
3452,1089,3,6.0
3453,1090,1,9.0
3454,1090,2,8.0
3455,1090,3,8.0
3456,1091,1,9.0
3457,1091,2,9.0
3458,1091,3,9.0
3459,1092,1,7.0
3460,1092,2,7.0
3461,1092,5,7.0
3462,1092,3,7.0
3463,1093,1,8.0
3464,1093,2,8.0
3465,1093,5,8.0
3466,1093,3,9.0
3467,1094,1,6.0
3468,1094,2,5.0
3469,1094,5,6.0
3470,1094,3,6.0
3471,1095,1,8.0
3472,1095,2,8.0
3473,1095,5,8.0
3474,1095,3,8.0
3475,1096,1,8.0
3476,1096,2,8.0
3477,1096,3,8.0
3478,1098,1,6.0
3479,1098,2,6.0
3480,1098,3,6.0
3481,1099,1,6.0
3482,1099,2,6.0
3483,1099,3,6.0
3484,1100,1,7.0
3485,1100,2,7.0
3486,1100,3,7.0
3487,1101,1,9.0
3488,1101,2,9.0
3489,1101,3,9.0
3490,1102,1,6.0
3491,1102,2,6.0
3492,1102,3,6.0
3493,1103,1,8.0
3494,1103,2,9.0
3495,1103,3,8.0
3496,1104,1,4.0
3497,1104,2,3.0
3498,1104,3,3.0
3499,1105,1,9.0
3500,1105,2,9.0
3501,1105,3,9.0
3502,1106,1,8.0
3503,1106,2,8.0
3504,1106,3,9.0
3505,1107,1,8.0
3506,1107,2,7.0
3507,1107,4,8.0
3508,1107,3,7.0
3509,1108,1,8.0
3510,1108,2,9.0
3511,1108,4,8.0
3512,1108,3,8.0
3513,1109,1,7.0
3514,1109,2,7.0
3515,1109,4,7.0
3516,1109,3,7.0
3517,1110,1,8.0
3518,1110,2,9.0
3519,1110,4,9.0
3520,1110,3,9.0
3521,1111,1,7.0
3522,1111,2,8.0
3523,1111,4,8.0
3524,1111,3,8.0
3525,1112,1,7.0
3526,1112,2,7.0
3527,1112,4,8.0
3528,1112,3,8.0
3529,1113,1,8.0
3530,1113,2,8.0
3531,1113,4,9.0
3532,1113,3,9.0
3533,1114,1,8.0
3534,1114,2,9.0
3535,1114,4,8.0
3536,1114,3,9.0
3537,1115,1,7.0
3538,1115,2,7.0
3539,1115,4,7.0
3540,1115,3,7.0
3541,1116,1,7.0
3542,1116,2,8.0
3543,1116,4,8.0
3544,1116,3,8.0
3545,1117,1,7.0
3546,1117,2,7.0
3547,1117,4,7.0
3548,1117,3,7.0
3549,1118,1,8.0
3550,1118,4,7.0
3551,1118,3,8.0
3552,1119,1,7.0
3553,1119,2,7.0
3554,1119,11,7.0
3555,1119,3,7.0
3556,1120,1,8.0
3557,1120,2,8.0
3558,1120,11,9.0
3559,1120,3,9.0
3560,1121,1,6.0
3561,1121,2,6.0
3562,1121,11,6.0
3563,1121,3,6.0
3564,1122,1,8.0
3565,1122,4,8.0
3566,1122,3,8.0
3567,1123,1,8.0
3568,1123,4,8.0
3569,1123,3,9.0
3570,1124,1,7.0
3571,1124,13,8.0
3572,1124,4,8.0
3573,1124,3,8.0
3574,1125,1,8.0
3575,1125,2,10.0
3576,1125,3,9.0
3577,1126,1,9.0
3578,1126,2,9.0
3579,1126,3,9.0
3580,1127,1,7.0
3581,1127,2,7.0
3582,1127,3,7.0
3583,1128,1,6.0
3584,1128,4,6.0
3585,1128,3,6.0
3586,1128,12,6.0
3587,1129,1,8.0
3588,1129,4,7.0
3589,1129,3,7.0
3590,1129,12,7.0
3591,1130,1,8.0
3592,1130,4,8.0
3593,1130,3,8.0
3594,1130,12,9.0
3595,1131,1,4.0
3596,1131,2,5.0
3597,1131,3,4.0
3598,1132,1,7.0
3599,1132,2,7.0
3600,1132,3,7.0
3601,1133,1,8.0
3602,1133,2,8.0
3603,1133,3,9.0
3604,1134,1,6.0
3605,1134,2,6.0
3606,1134,3,6.0
3607,1135,1,9.0
3608,1135,2,9.0
3609,1135,3,9.0
3610,1136,1,9.0
3611,1136,2,9.0
3612,1136,3,10.0
3613,1137,1,9.0
3614,1137,2,9.0
3615,1137,10,9.5
3616,1137,3,9.5
3617,1138,1,10.0
3618,1138,2,9.5
3619,1138,10,10.0
3620,1138,3,10.0
3621,1139,1,8.5
3622,1139,2,9.0
3623,1139,10,8.5
3624,1139,3,8.5
3625,1140,1,9.0
3626,1140,2,8.0
3627,1140,4,8.0
3628,1140,3,9.0
3629,1141,1,8.0
3630,1141,2,7.0
3631,1141,4,8.0
3632,1141,3,8.0
3633,1142,1,8.0
3634,1142,2,8.0
3635,1142,4,8.0
3636,1142,3,8.0
3637,1143,1,10.0
3638,1143,2,9.0
3639,1143,4,10.0
3640,1143,3,10.0
3641,1144,1,7.0
3642,1144,2,7.0
3643,1144,14,7.0
3644,1144,3,7.0
3645,1145,1,10.0
3646,1145,2,9.0
3647,1145,3,10.0
3648,1146,1,7.0
3649,1146,2,7.0
3650,1146,3,7.0
3651,1147,1,8.0
3652,1147,2,9.0
3653,1147,3,9.0
3654,1148,1,8.0
3655,1148,2,8.0
3656,1148,3,8.0
3657,1149,1,9.0
3658,1149,2,10.0
3659,1149,3,9.0
3660,1150,1,9.0
3661,1150,2,8.0
3662,1150,3,9.0
3663,1151,1,8.0
3664,1151,2,7.0
3665,1151,3,8.0
3666,1152,1,7.0
3667,1152,2,7.0
3668,1152,3,7.0
3669,1153,1,9.0
3670,1153,2,8.0
3671,1153,3,9.0
3672,1154,1,6.0
3673,1154,2,6.0
3674,1154,3,6.0
3675,1155,1,7.0
3676,1155,2,7.0
3677,1155,3,7.0
3678,1156,1,9.0
3679,1156,2,9.0
3680,1156,3,9.0
3681,1157,1,10.0
3682,1157,2,9.0
3683,1157,3,10.0
3684,1158,1,9.0
3685,1158,2,9.0
3686,1158,3,9.0
3687,1159,1,9.0
3688,1159,2,8.0
3689,1159,3,9.0
3690,1160,1,8.0
3691,1160,2,7.0
3692,1160,3,8.0
3693,1161,1,7.0
3694,1161,2,7.0
3695,1161,3,8.0
3696,1162,1,7.0
3697,1162,2,8.0
3698,1162,3,8.0
3699,1163,1,7.0
3700,1163,2,7.0
3701,1163,3,8.0
3702,1164,1,7.0
3703,1164,2,7.0
3704,1164,3,7.0
3705,1165,1,8.0
3706,1165,2,8.0
3707,1165,3,8.0
3708,1166,1,7.0
3709,1166,2,8.0
3710,1166,3,8.0
3711,1170,1,7.0
3712,1170,2,7.0
3713,1170,3,7.0
3714,1171,1,8.0
3715,1171,2,7.0
3716,1171,3,7.0
3717,1172,1,7.0
3718,1172,2,8.0
3719,1172,3,8.0
3720,1173,1,7.0
3721,1173,2,7.0
3722,1173,3,7.0
3723,1174,1,9.0
3724,1174,2,9.0
3725,1174,3,9.0
3726,1175,1,7.0
3727,1175,2,9.0
3728,1175,3,9.0
3729,1176,1,10.0
3730,1176,2,10.0
3731,1176,3,10.0
3732,1177,1,8.0
3733,1177,2,7.0
3734,1177,5,7.0
3735,1177,3,8.0
3736,1178,1,6.0
3737,1178,2,6.0
3738,1178,5,7.0
3739,1178,3,7.0
3740,1179,1,8.0
3741,1179,2,7.0
3742,1179,5,7.0
3743,1179,3,7.0
3744,1180,1,8.0
3745,1180,2,8.0
3746,1180,5,8.0
3747,1180,3,9.0
3748,1181,1,7.0
3749,1181,2,6.0
3750,1181,3,6.0
3751,1182,1,7.0
3752,1182,2,7.0
3753,1182,3,7.0
3754,1183,1,8.0
3755,1183,2,8.0
3756,1183,3,8.0
3757,1184,1,7.0
3758,1184,2,7.0
3759,1184,3,7.0
3760,1185,1,6.0
3761,1185,2,6.0
3762,1185,3,6.0
3763,1186,1,7.0
3764,1186,2,7.0
3765,1186,3,8.0
3766,1187,1,8.0
3767,1187,2,7.0
3768,1187,3,8.0
3769,1188,1,7.0
3770,1188,2,6.0
3771,1188,3,8.0
3772,1189,1,6.0
3773,1189,2,6.0
3774,1189,3,6.0
3775,1190,1,8.0
3776,1190,2,8.0
3777,1190,3,7.0
3778,1191,1,6.0
3779,1191,2,6.0
3780,1191,3,6.0
3781,1192,1,10.0
3782,1192,2,9.0
3783,1192,4,10.0
3784,1192,3,10.0
3785,1193,1,8.0
3786,1193,2,7.0
3787,1193,4,7.0
3788,1193,3,8.0
3789,1194,1,9.0
3790,1194,2,9.0
3791,1194,4,9.0
3792,1194,3,9.0
3793,1195,1,7.0
3794,1195,2,6.0
3795,1195,4,7.0
3796,1195,3,7.0
3797,1196,1,8.0
3798,1196,2,7.0
3799,1196,4,7.0
3800,1196,3,8.0
3801,1197,1,9.0
3802,1197,2,8.0
3803,1197,4,9.0
3804,1197,3,9.0
3805,1198,1,7.0
3806,1198,2,7.0
3807,1198,4,7.0
3808,1198,3,7.0
3809,1199,1,8.0
3810,1199,4,8.0
3811,1199,3,8.0
3812,1200,1,8.0
3813,1200,4,7.0
3814,1200,3,8.0
3815,1201,1,7.0
3816,1201,4,7.0
3817,1201,3,7.0
3818,1202,1,8.0
3819,1202,2,8.0
3820,1202,11,8.0
3821,1202,3,8.0
3822,1203,1,7.0
3823,1203,2,6.0
3824,1203,11,7.0
3825,1203,3,7.0
3826,1204,1,8.0
3827,1204,2,8.0
3828,1204,11,8.0
3829,1204,3,8.0
3830,1205,1,9.0
3831,1205,2,9.0
3832,1205,11,9.0
3833,1205,3,9.0
3834,1206,1,5.0
3835,1206,13,5.0
3836,1206,4,5.0
